id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,figure_score,color_score,sound_target,figure_response,timestamp,color_target,position_score,position_target,color_response,color_tested,simulate,position_tested,sound_score,figure_target,position_response,sound_response,figure_tested,sound_tested
Due,male,22,training_train,pretest,pc2,2,2,60,2,red,circle,,Ledig,,1,,,1555327353823,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,61,0,white,circle,,Ledig,,1,,,1555327356398,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,pc2,2,2,62,3,green,circle,,Ledig,,1,,,1555327358972,0,1,0,0,1,no,1,,,0,,0,0
Due,male,22,training_train,pretest,fc2,2,2,1,4,white,square,,Ledig,1,1,,0,1555327380263,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,2,4,dimgray,circle,,Ledig,1,1,,0,1555327382837,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,3,4,blue,triangle,,Ledig,1,1,,0,1555327385409,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,4,4,green,square,,Ledig,1,1,,0,1555327387984,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,5,4,darkorange,triangle,,Ledig,1,1,,1,1555327390572,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,6,4,green,circle,,Ledig,1,0,,0,1555327393147,1,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,7,4,darkorange,triangle,,Ledig,1,0,,1,1555327395745,1,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,8,4,red,star,,Ledig,1,1,,0,1555327398328,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,9,4,darkorange,star,,Ledig,1,0,,0,1555327400900,1,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,10,4,red,triangle,,Ledig,1,1,,0,1555327403486,1,,,1,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,11,4,dimgray,star,,Ledig,1,0,,1,1555327406084,0,,,1,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,12,4,green,star,,Ledig,1,1,,0,1555327408673,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,13,4,darkorange,triangle,,Ledig,1,1,,0,1555327411245,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,14,4,blue,square,,Ledig,1,1,,0,1555327413816,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,15,4,white,square,,Ledig,0,1,,1,1555327416411,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,16,4,green,square,,Ledig,0,1,,0,1555327418980,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,17,4,white,star,,Ledig,1,0,,0,1555327421558,1,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,18,4,green,circle,,Ledig,1,0,,0,1555327424129,1,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,19,4,dimgray,star,,Ledig,1,1,,1,1555327426713,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,20,4,green,square,,Ledig,1,1,,0,1555327429316,1,,,1,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,21,4,blue,circle,,Ledig,1,1,,0,1555327431885,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,22,4,white,star,,Ledig,1,1,,0,1555327434457,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,23,4,dimgray,star,,Ledig,1,1,,0,1555327437031,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,24,4,white,square,,Ledig,0,1,,1,1555327439641,1,,,1,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,25,4,dimgray,triangle,,Ledig,1,0,,0,1555327442211,1,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,26,4,green,star,,Ledig,1,1,,0,1555327444787,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,27,4,darkorange,triangle,,Ledig,1,1,,1,1555327447370,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,28,4,red,triangle,,Ledig,1,1,,0,1555327449951,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,29,4,blue,square,,Ledig,1,1,,0,1555327452522,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,30,4,dimgray,circle,,Ledig,1,1,,0,1555327455094,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,31,4,green,square,,Ledig,0,0,,0,1555327457689,0,,,1,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,32,4,darkorange,circle,,Ledig,0,1,,0,1555327460261,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,33,4,darkorange,triangle,,Ledig,1,1,,0,1555327462835,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,34,4,red,triangle,,Ledig,1,1,,0,1555327465410,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,35,4,dimgray,circle,,Ledig,1,1,,0,1555327467982,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,36,4,dimgray,triangle,,Ledig,0,1,,0,1555327470556,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,37,4,green,star,,Ledig,1,1,,0,1555327473127,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,38,4,darkorange,circle,,Ledig,1,1,,0,1555327475702,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,39,4,yellow,square,,Ledig,1,1,,0,1555327478277,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,40,4,red,star,,Ledig,0,1,,1,1555327480901,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,41,4,yellow,triangle,,Ledig,1,0,,0,1555327483476,1,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,42,4,blue,star,,Ledig,0,1,,0,1555327486046,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,43,4,dimgray,square,,Ledig,1,1,,0,1555327488622,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,44,4,green,circle,,Ledig,0,1,,1,1555327491216,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,45,4,red,square,,Ledig,0,1,,0,1555327493785,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,46,4,white,star,,Ledig,1,1,,0,1555327496375,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,47,4,white,triangle,,Ledig,1,1,,0,1555327498949,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,48,4,white,square,,Ledig,1,0,,0,1555327501524,1,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,49,4,darkorange,star,,Ledig,0,1,,1,1555327504104,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,50,4,white,circle,,Ledig,1,0,,0,1555327506688,1,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,51,4,red,circle,,Ledig,1,1,,0,1555327509259,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,52,4,dimgray,triangle,,Ledig,1,1,,0,1555327511834,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,53,4,yellow,circle,,Ledig,1,1,,1,1555327514429,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,54,4,yellow,triangle,,Ledig,0,1,,0,1555327516997,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,55,4,yellow,triangle,,Ledig,1,0,,0,1555327519572,1,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,56,4,blue,triangle,,Ledig,1,1,,1,1555327522152,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,57,4,darkorange,square,,Ledig,1,1,,0,1555327524718,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,58,4,dimgray,star,,Ledig,1,1,,0,1555327527293,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,59,4,darkorange,circle,,Ledig,1,1,,0,1555327529873,1,,,1,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,60,4,blue,star,,Ledig,0,1,,0,1555327532439,0,,,0,1,no,0,,1,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,61,4,darkorange,triangle,,Ledig,1,1,,0,1555327535023,1,,,1,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,fc2,2,2,62,4,yellow,circle,,Ledig,1,1,,0,1555327537603,0,,,0,1,no,0,,0,,,1,0
Due,male,22,training_train,pretest,pcs1,3,1,1,4,dimgray,circle,sounds/V.wav,Ledig,,1,0,,1555327569221,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,2,3,yellow,circle,sounds/C.wav,Ledig,,1,0,,1555327572811,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,3,1,white,circle,sounds/C.wav,Ledig,,1,1,,1555327576403,0,1,0,0,1,no,1,0,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,4,1,dimgray,circle,sounds/B.wav,Ledig,,1,0,,1555327580033,0,1,1,0,1,no,1,0,,1,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,5,1,blue,circle,sounds/B.wav,Ledig,,1,1,,1555327583644,0,1,1,0,1,no,1,0,,1,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,6,2,green,circle,sounds/B.wav,Ledig,,1,1,,1555327587257,0,1,0,0,1,no,1,1,,0,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,7,5,blue,circle,sounds/D.wav,Ledig,,1,0,,1555327590842,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,8,7,blue,circle,sounds/C.wav,Ledig,,1,0,,1555327594447,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,9,0,red,circle,sounds/D.wav,Ledig,,1,0,,1555327598032,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,10,1,blue,circle,sounds/D.wav,Ledig,,1,1,,1555327601631,0,1,0,0,1,no,1,1,,0,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,11,7,blue,circle,sounds/B.wav,Ledig,,1,0,,1555327605233,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,12,7,darkorange,circle,sounds/G.wav,Ledig,,1,0,,1555327608834,0,1,1,0,1,no,1,1,,1,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,13,8,darkorange,circle,sounds/B.wav,Ledig,,1,0,,1555327612443,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,14,0,dimgray,circle,sounds/P.wav,Ledig,,1,0,,1555327616028,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,15,0,blue,circle,sounds/E.wav,Ledig,,1,0,,1555327619629,0,1,1,0,1,no,1,1,,1,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,16,1,yellow,circle,sounds/E.wav,Ledig,,1,1,,1555327623226,0,1,0,0,1,no,1,1,,0,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,17,1,dimgray,circle,sounds/D.wav,Ledig,,1,0,,1555327626843,0,1,1,0,1,no,1,1,,1,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,18,3,blue,circle,sounds/C.wav,Ledig,,1,0,,1555327630436,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,19,6,green,circle,sounds/B.wav,Ledig,,1,0,,1555327634026,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,20,1,green,circle,sounds/G.wav,Ledig,,1,0,,1555327637628,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,21,8,darkorange,circle,sounds/T.wav,Ledig,,1,0,,1555327641213,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,22,6,dimgray,circle,sounds/V.wav,Ledig,,1,0,,1555327644804,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,23,4,dimgray,circle,sounds/D.wav,Ledig,,1,0,,1555327648412,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,24,5,yellow,circle,sounds/D.wav,Ledig,,1,1,,1555327652025,0,1,0,0,1,no,1,1,,0,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,25,5,green,circle,sounds/G.wav,Ledig,,1,0,,1555327655632,0,1,1,0,1,no,1,1,,1,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,26,6,green,circle,sounds/T.wav,Ledig,,1,0,,1555327659247,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,27,7,green,circle,sounds/D.wav,Ledig,,1,0,,1555327662864,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,28,7,yellow,circle,sounds/V.wav,Ledig,,1,0,,1555327666472,0,1,1,0,1,no,1,1,,1,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,29,4,darkorange,circle,sounds/T.wav,Ledig,,0,0,,1555327670079,0,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,30,4,green,circle,sounds/E.wav,Ledig,,1,0,,1555327673679,0,1,1,0,1,no,1,1,,1,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,31,0,white,circle,sounds/E.wav,Ledig,,1,1,,1555327677301,0,1,0,0,1,no,1,1,,0,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,32,7,darkorange,circle,sounds/T.wav,Ledig,,1,0,,1555327680886,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,33,4,yellow,circle,sounds/T.wav,Ledig,,1,1,,1555327684491,0,1,0,0,1,no,1,1,,0,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,34,7,green,circle,sounds/E.wav,Ledig,,1,0,,1555327688090,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,35,1,red,circle,sounds/E.wav,Ledig,,1,1,,1555327691695,0,1,0,0,1,no,1,1,,0,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,36,6,white,circle,sounds/G.wav,Ledig,,1,0,,1555327695291,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,37,3,white,circle,sounds/G.wav,Ledig,,1,1,,1555327698907,1,1,0,1,1,no,1,1,,0,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,38,6,red,circle,sounds/E.wav,Ledig,,1,0,,1555327702496,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,39,4,dimgray,circle,sounds/T.wav,Ledig,,1,0,,1555327706089,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,40,4,blue,circle,sounds/C.wav,Ledig,,1,0,,1555327709703,0,1,1,0,1,no,1,1,,1,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,41,6,blue,circle,sounds/P.wav,Ledig,,1,0,,1555327713305,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,42,6,yellow,circle,sounds/P.wav,Ledig,,1,1,,1555327716924,0,1,1,0,1,no,1,1,,1,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,43,8,yellow,circle,sounds/T.wav,Ledig,,1,0,,1555327720535,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,44,4,white,circle,sounds/T.wav,Ledig,,1,1,,1555327724143,0,1,0,0,1,no,1,1,,0,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,45,0,white,circle,sounds/G.wav,Ledig,,0,0,,1555327727731,1,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,46,5,darkorange,circle,sounds/V.wav,Ledig,,1,0,,1555327731324,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,47,7,white,circle,sounds/B.wav,Ledig,,1,0,,1555327734917,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,48,4,white,circle,sounds/T.wav,Ledig,,1,0,,1555327738528,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,49,4,red,circle,sounds/C.wav,Ledig,,1,0,,1555327742130,0,1,1,0,1,no,1,1,,1,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,50,6,red,circle,sounds/D.wav,Ledig,,1,0,,1555327745738,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,51,6,red,circle,sounds/T.wav,Ledig,,1,0,,1555327749355,1,1,1,1,1,no,1,1,,1,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,52,6,blue,circle,sounds/T.wav,Ledig,,1,1,,1555327752980,0,1,1,0,1,no,1,1,,1,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,53,7,red,circle,sounds/G.wav,Ledig,,1,0,,1555327756573,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,54,6,darkorange,circle,sounds/G.wav,Ledig,,1,1,,1555327760184,0,1,0,0,1,no,1,1,,0,1,0,1
Due,male,22,training_train,pretest,pcs1,3,1,55,8,red,circle,sounds/D.wav,Ledig,,1,0,,1555327763778,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,56,1,yellow,circle,sounds/T.wav,Ledig,,1,0,,1555327767371,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,57,2,yellow,circle,sounds/E.wav,Ledig,,1,0,,1555327770988,1,1,0,1,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,58,2,blue,circle,sounds/C.wav,Ledig,,1,0,,1555327774572,0,0,1,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,59,2,yellow,circle,sounds/T.wav,Ledig,,1,0,,1555327778175,0,1,1,0,1,no,1,1,,1,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,60,5,dimgray,circle,sounds/E.wav,Ledig,,1,0,,1555327781759,0,1,0,0,1,no,1,1,,0,0,0,1
Due,male,22,training_train,pretest,pcs1,3,1,61,0,red,circle,sounds/E.wav,Ledig,,1,1,,1555327785367,0,1,0,0,1,no,1,1,,0,1,0,1
Due,male,22,training_train,pretest,fcs1,3,1,1,4,green,star,sounds/G.wav,Ledig,1,1,0,0,1555327802957,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,2,4,dimgray,triangle,sounds/E.wav,Ledig,1,1,0,0,1555327806544,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,3,4,blue,square,sounds/V.wav,Ledig,1,1,0,0,1555327810138,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,4,4,yellow,square,sounds/V.wav,Ledig,1,1,1,1,1555327813673,0,,,0,1,no,0,1,1,,1,1,1
Due,male,22,training_train,pretest,fcs1,3,1,5,4,blue,star,sounds/B.wav,Ledig,1,0,0,0,1555327817263,0,,,1,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,6,4,yellow,square,sounds/D.wav,Ledig,1,1,0,0,1555327820848,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,7,4,dimgray,star,sounds/D.wav,Ledig,1,1,1,0,1555327824450,0,,,0,1,no,0,1,0,,1,1,1
Due,male,22,training_train,pretest,fcs1,3,1,8,4,dimgray,square,sounds/E.wav,Ledig,1,1,0,0,1555327828046,1,,,1,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,9,4,green,triangle,sounds/E.wav,Ledig,1,1,1,0,1555327831669,0,,,0,1,no,0,1,0,,1,1,1
Due,male,22,training_train,pretest,fcs1,3,1,10,4,dimgray,circle,sounds/T.wav,Ledig,1,1,0,0,1555327835251,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,11,4,darkorange,triangle,sounds/C.wav,Ledig,1,1,0,0,1555327838847,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,12,4,white,circle,sounds/C.wav,Ledig,1,1,1,0,1555327842452,0,,,0,1,no,0,1,0,,1,1,1
Due,male,22,training_train,pretest,fcs1,3,1,13,4,yellow,square,sounds/T.wav,Ledig,1,1,0,0,1555327846048,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,14,4,yellow,square,sounds/E.wav,Ledig,0,1,0,0,1555327849653,1,,,1,1,no,0,1,1,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,15,4,darkorange,circle,sounds/E.wav,Ledig,1,1,1,0,1555327853247,0,,,0,1,no,0,1,0,,1,1,1
Due,male,22,training_train,pretest,fcs1,3,1,16,4,yellow,triangle,sounds/P.wav,Ledig,1,1,0,0,1555327856846,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,17,4,white,triangle,sounds/T.wav,Ledig,1,1,0,1,1555327860454,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,18,4,red,square,sounds/E.wav,Ledig,1,1,0,0,1555327864041,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,19,4,red,circle,sounds/G.wav,Ledig,1,1,0,0,1555327867634,1,,,1,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,20,4,green,circle,sounds/V.wav,Ledig,1,1,0,1,1555327871225,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,21,4,green,star,sounds/D.wav,Ledig,1,1,0,0,1555327874824,1,,,1,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,22,4,dimgray,circle,sounds/E.wav,Ledig,1,1,0,0,1555327878421,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,23,4,white,star,sounds/B.wav,Ledig,1,1,0,0,1555327882014,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,24,4,green,triangle,sounds/P.wav,Ledig,1,1,0,0,1555327885605,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,25,4,red,star,sounds/T.wav,Ledig,1,1,0,0,1555327889198,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,26,4,white,star,sounds/V.wav,Ledig,1,1,0,1,1555327892803,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,27,4,green,square,sounds/G.wav,Ledig,1,1,0,0,1555327896385,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,28,4,darkorange,square,sounds/P.wav,Ledig,1,1,0,1,1555327899999,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,29,4,darkorange,star,sounds/E.wav,Ledig,1,1,0,0,1555327903601,1,,,1,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,30,4,darkorange,triangle,sounds/E.wav,Ledig,1,1,1,0,1555327907235,1,,,1,1,no,0,1,0,,1,1,1
Due,male,22,training_train,pretest,fcs1,3,1,31,4,blue,star,sounds/P.wav,Ledig,1,1,0,0,1555327910822,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,32,4,blue,square,sounds/P.wav,Ledig,1,1,1,0,1555327914450,1,,,1,1,no,0,1,0,,1,1,1
Due,male,22,training_train,pretest,fcs1,3,1,33,4,blue,triangle,sounds/B.wav,Ledig,1,1,0,0,1555327918053,1,,,1,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,34,4,white,circle,sounds/B.wav,Ledig,1,1,1,0,1555327921643,0,,,0,1,no,0,1,0,,1,1,1
Due,male,22,training_train,pretest,fcs1,3,1,35,4,yellow,circle,sounds/T.wav,Ledig,1,1,0,1,1555327925251,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,36,4,dimgray,square,sounds/C.wav,Ledig,1,1,0,0,1555327928836,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,37,4,red,square,sounds/C.wav,Ledig,1,1,1,1,1555327932377,0,,,0,1,no,0,1,1,,1,1,1
Due,male,22,training_train,pretest,fcs1,3,1,38,4,green,square,sounds/P.wav,Ledig,1,1,0,1,1555327935979,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,39,4,yellow,circle,sounds/B.wav,Ledig,1,1,0,0,1555327939570,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,40,4,darkorange,circle,sounds/T.wav,Ledig,1,1,0,1,1555327943169,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,41,4,red,circle,sounds/C.wav,Ledig,1,1,0,1,1555327946768,0,,,0,1,no,0,1,1,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,42,4,green,star,sounds/D.wav,Ledig,1,1,0,0,1555327950364,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,43,4,darkorange,square,sounds/V.wav,Ledig,1,1,0,0,1555327953958,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,44,4,darkorange,circle,sounds/V.wav,Ledig,1,1,1,0,1555327957499,1,,,1,1,no,0,1,0,,1,1,1
Due,male,22,training_train,pretest,fcs1,3,1,45,4,blue,square,sounds/B.wav,Ledig,1,1,0,0,1555327961095,0,,,0,1,no,0,1,0,,0,1,1
Due,male,22,training_train,pretest,fcs1,3,1,46,4,yellow,star,sounds/B.wav,Ledig,1,1,1,0,1555327964697,0,,,0,1,no,0,1,0,,1,1,1
