id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,color_response,figure_response,figure_score,position_target,sound_target,sound_tested,sound_score,position_tested,position_response,position_score,color_tested,color_target,figure_target,simulate,occupation,color_score,sound_response,timestamp
chihuahua,female,24,training_transfer,training,ps2,2,2,59,2,white,circle,sounds/V.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554901824346
chihuahua,female,24,training_transfer,training,ps2,2,2,60,4,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901826924
chihuahua,female,24,training_transfer,training,ps2,2,2,61,7,white,circle,sounds/E.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901829507
chihuahua,female,24,training_transfer,training,ps2,2,2,62,6,white,circle,sounds/C.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554901832082
chihuahua,female,24,training_transfer,training,ps2,2,2,1,6,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901852727
chihuahua,female,24,training_transfer,training,ps2,2,2,2,0,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901855311
chihuahua,female,24,training_transfer,training,ps2,2,2,3,6,white,circle,sounds/D.wav,0,,,,1,1,1,1,1,0,0,0,,,no,Studerende,,1,1554901857894
chihuahua,female,24,training_transfer,training,ps2,2,2,4,4,white,circle,sounds/D.wav,0,,,,0,0,1,0,1,1,0,0,,,no,Studerende,,1,1554901860515
chihuahua,female,24,training_transfer,training,ps2,2,2,5,8,white,circle,sounds/T.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554901863116
chihuahua,female,24,training_transfer,training,ps2,2,2,6,4,white,circle,sounds/D.wav,0,,,,1,1,1,0,1,0,0,0,,,no,Studerende,,0,1554901865694
chihuahua,female,24,training_transfer,training,ps2,2,2,7,5,white,circle,sounds/T.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554901868297
chihuahua,female,24,training_transfer,training,ps2,2,2,8,5,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901870878
chihuahua,female,24,training_transfer,training,ps2,2,2,9,8,white,circle,sounds/D.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554901873478
chihuahua,female,24,training_transfer,training,ps2,2,2,10,2,white,circle,sounds/E.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901876062
chihuahua,female,24,training_transfer,training,ps2,2,2,11,8,white,circle,sounds/D.wav,0,,,,1,1,1,0,1,0,0,0,,,no,Studerende,,0,1554901878648
chihuahua,female,24,training_transfer,training,ps2,2,2,12,1,white,circle,sounds/G.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554901881246
chihuahua,female,24,training_transfer,training,ps2,2,2,13,1,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901883829
chihuahua,female,24,training_transfer,training,ps2,2,2,14,0,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901886412
chihuahua,female,24,training_transfer,training,ps2,2,2,15,2,white,circle,sounds/B.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554901889015
chihuahua,female,24,training_transfer,training,ps2,2,2,16,8,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901891597
chihuahua,female,24,training_transfer,training,ps2,2,2,17,3,white,circle,sounds/B.wav,0,,,,0,1,1,0,1,0,1,0,,,no,Studerende,,0,1554901894183
chihuahua,female,24,training_transfer,training,ps2,2,2,18,8,white,circle,sounds/V.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554901896786
chihuahua,female,24,training_transfer,training,ps2,2,2,19,4,white,circle,sounds/E.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901899364
chihuahua,female,24,training_transfer,training,ps2,2,2,20,1,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901901933
chihuahua,female,24,training_transfer,training,ps2,2,2,21,6,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901904516
chihuahua,female,24,training_transfer,training,ps2,2,2,22,7,white,circle,sounds/E.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554901907117
chihuahua,female,24,training_transfer,training,ps2,2,2,23,3,white,circle,sounds/T.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554901909708
chihuahua,female,24,training_transfer,training,ps2,2,2,24,4,white,circle,sounds/E.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554901912307
chihuahua,female,24,training_transfer,training,ps2,2,2,25,2,white,circle,sounds/V.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901914884
chihuahua,female,24,training_transfer,training,ps2,2,2,26,5,white,circle,sounds/T.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554901917462
chihuahua,female,24,training_transfer,training,ps2,2,2,27,2,white,circle,sounds/G.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554901920034
chihuahua,female,24,training_transfer,training,ps2,2,2,28,2,white,circle,sounds/V.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901922617
chihuahua,female,24,training_transfer,training,ps2,2,2,29,8,white,circle,sounds/G.wav,0,,,,0,1,1,0,1,0,1,0,,,no,Studerende,,0,1554901925203
chihuahua,female,24,training_transfer,training,ps2,2,2,30,4,white,circle,sounds/G.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554901927801
chihuahua,female,24,training_transfer,training,ps2,2,2,31,6,white,circle,sounds/G.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554901930419
chihuahua,female,24,training_transfer,training,ps2,2,2,32,5,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901933003
chihuahua,female,24,training_transfer,training,ps2,2,2,33,1,white,circle,sounds/V.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901935586
chihuahua,female,24,training_transfer,training,ps2,2,2,34,4,white,circle,sounds/P.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901938169
chihuahua,female,24,training_transfer,training,ps2,2,2,35,1,white,circle,sounds/P.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554901940753
chihuahua,female,24,training_transfer,training,ps2,2,2,36,4,white,circle,sounds/C.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554901943345
chihuahua,female,24,training_transfer,training,ps2,2,2,37,0,white,circle,sounds/P.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554901945945
chihuahua,female,24,training_transfer,training,ps2,2,2,38,4,white,circle,sounds/V.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554901948520
chihuahua,female,24,training_transfer,training,ps2,2,2,39,2,white,circle,sounds/C.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554901951121
chihuahua,female,24,training_transfer,training,ps2,2,2,40,8,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901953687
chihuahua,female,24,training_transfer,training,ps2,2,2,41,6,white,circle,sounds/C.wav,0,,,,0,1,1,0,1,0,1,0,,,no,Studerende,,0,1554901956273
chihuahua,female,24,training_transfer,training,ps2,2,2,42,8,white,circle,sounds/T.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554901958862
chihuahua,female,24,training_transfer,training,ps2,2,2,43,4,white,circle,sounds/V.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554901961451
chihuahua,female,24,training_transfer,training,ps2,2,2,44,1,white,circle,sounds/P.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901964040
chihuahua,female,24,training_transfer,training,ps2,2,2,45,1,white,circle,sounds/V.wav,0,,,,0,1,1,0,1,1,0,0,,,no,Studerende,,0,1554901966632
chihuahua,female,24,training_transfer,training,ps2,2,2,46,1,white,circle,sounds/E.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554901969207
chihuahua,female,24,training_transfer,training,ps2,2,2,47,8,white,circle,sounds/C.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901971790
chihuahua,female,24,training_transfer,training,ps2,2,2,48,1,white,circle,sounds/D.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554901974374
chihuahua,female,24,training_transfer,training,ps2,2,2,49,3,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901976957
chihuahua,female,24,training_transfer,training,ps2,2,2,50,2,white,circle,sounds/C.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901979526
chihuahua,female,24,training_transfer,training,ps2,2,2,51,6,white,circle,sounds/C.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554901982103
chihuahua,female,24,training_transfer,training,ps2,2,2,52,3,white,circle,sounds/C.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554901984690
chihuahua,female,24,training_transfer,training,ps2,2,2,53,6,white,circle,sounds/P.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554901987284
chihuahua,female,24,training_transfer,training,ps2,2,2,54,4,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901989859
chihuahua,female,24,training_transfer,training,ps2,2,2,55,6,white,circle,sounds/D.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554901992442
chihuahua,female,24,training_transfer,training,ps2,2,2,56,4,white,circle,sounds/C.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554901995046
chihuahua,female,24,training_transfer,training,ps2,2,2,57,1,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554901997626
chihuahua,female,24,training_transfer,training,ps2,2,2,58,1,white,circle,sounds/P.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902000209
chihuahua,female,24,training_transfer,training,ps2,2,2,59,3,white,circle,sounds/E.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902002793
chihuahua,female,24,training_transfer,training,ps2,2,2,60,1,white,circle,sounds/C.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902005385
chihuahua,female,24,training_transfer,training,ps2,2,2,61,6,white,circle,sounds/E.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902007983
chihuahua,female,24,training_transfer,training,ps2,2,2,62,3,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902010569
chihuahua,female,24,training_transfer,training,ps2,2,2,1,1,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902037914
chihuahua,female,24,training_transfer,training,ps2,2,2,2,6,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902040497
chihuahua,female,24,training_transfer,training,ps2,2,2,3,4,white,circle,sounds/G.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902043089
chihuahua,female,24,training_transfer,training,ps2,2,2,4,5,white,circle,sounds/G.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902045684
chihuahua,female,24,training_transfer,training,ps2,2,2,5,6,white,circle,sounds/E.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902048273
chihuahua,female,24,training_transfer,training,ps2,2,2,6,3,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902050848
chihuahua,female,24,training_transfer,training,ps2,2,2,7,6,white,circle,sounds/E.wav,0,,,,1,1,1,0,1,1,1,0,,,no,Studerende,,0,1554902053440
chihuahua,female,24,training_transfer,training,ps2,2,2,8,4,white,circle,sounds/C.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902056018
chihuahua,female,24,training_transfer,training,ps2,2,2,9,0,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902058615
chihuahua,female,24,training_transfer,training,ps2,2,2,10,6,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902061210
chihuahua,female,24,training_transfer,training,ps2,2,2,11,0,white,circle,sounds/B.wav,0,,,,1,1,1,0,1,0,0,0,,,no,Studerende,,0,1554902063785
chihuahua,female,24,training_transfer,training,ps2,2,2,12,8,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902066351
chihuahua,female,24,training_transfer,training,ps2,2,2,13,6,white,circle,sounds/B.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902068948
chihuahua,female,24,training_transfer,training,ps2,2,2,14,4,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902071518
chihuahua,female,24,training_transfer,training,ps2,2,2,15,6,white,circle,sounds/T.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902074124
chihuahua,female,24,training_transfer,training,ps2,2,2,16,3,white,circle,sounds/E.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902076699
chihuahua,female,24,training_transfer,training,ps2,2,2,17,5,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902079271
chihuahua,female,24,training_transfer,training,ps2,2,2,18,0,white,circle,sounds/T.wav,0,,,,0,0,1,0,1,1,0,0,,,no,Studerende,,1,1554902081863
chihuahua,female,24,training_transfer,training,ps2,2,2,19,2,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902084437
chihuahua,female,24,training_transfer,training,ps2,2,2,20,4,white,circle,sounds/P.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902087044
chihuahua,female,24,training_transfer,training,ps2,2,2,21,0,white,circle,sounds/T.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554902089642
chihuahua,female,24,training_transfer,training,ps2,2,2,22,6,white,circle,sounds/P.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902092243
chihuahua,female,24,training_transfer,training,ps2,2,2,23,7,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902094819
chihuahua,female,24,training_transfer,training,ps2,2,2,24,6,white,circle,sounds/E.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902097415
chihuahua,female,24,training_transfer,training,ps2,2,2,25,6,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902099989
chihuahua,female,24,training_transfer,training,ps2,2,2,26,6,white,circle,sounds/C.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902102585
chihuahua,female,24,training_transfer,training,ps2,2,2,27,8,white,circle,sounds/T.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554902105188
chihuahua,female,24,training_transfer,training,ps2,2,2,28,0,white,circle,sounds/C.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902107791
chihuahua,female,24,training_transfer,training,ps2,2,2,29,4,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902110372
chihuahua,female,24,training_transfer,training,ps2,2,2,30,0,white,circle,sounds/E.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554902112956
chihuahua,female,24,training_transfer,training,ps2,2,2,31,7,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902115539
chihuahua,female,24,training_transfer,training,ps2,2,2,32,1,white,circle,sounds/E.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902118148
chihuahua,female,24,training_transfer,training,ps2,2,2,33,5,white,circle,sounds/C.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902120723
chihuahua,female,24,training_transfer,training,ps2,2,2,34,5,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902123306
chihuahua,female,24,training_transfer,training,ps2,2,2,35,2,white,circle,sounds/C.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902125913
chihuahua,female,24,training_transfer,training,ps2,2,2,36,7,white,circle,sounds/V.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902128490
chihuahua,female,24,training_transfer,training,ps2,2,2,37,2,white,circle,sounds/T.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902131097
chihuahua,female,24,training_transfer,training,ps2,2,2,38,7,white,circle,sounds/P.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902133695
chihuahua,female,24,training_transfer,training,ps2,2,2,39,5,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902136275
chihuahua,female,24,training_transfer,training,ps2,2,2,40,7,white,circle,sounds/D.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902138867
chihuahua,female,24,training_transfer,training,ps2,2,2,41,2,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902141442
chihuahua,female,24,training_transfer,training,ps2,2,2,42,7,white,circle,sounds/D.wav,0,,,,1,1,1,0,1,1,1,0,,,no,Studerende,,0,1554902144046
chihuahua,female,24,training_transfer,training,ps2,2,2,43,2,white,circle,sounds/E.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554902146626
chihuahua,female,24,training_transfer,training,ps2,2,2,44,0,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902149209
chihuahua,female,24,training_transfer,training,ps2,2,2,45,2,white,circle,sounds/D.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902151819
chihuahua,female,24,training_transfer,training,ps2,2,2,46,6,white,circle,sounds/T.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902154414
chihuahua,female,24,training_transfer,training,ps2,2,2,47,8,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902156994
chihuahua,female,24,training_transfer,training,ps2,2,2,48,1,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902159598
chihuahua,female,24,training_transfer,training,ps2,2,2,49,0,white,circle,sounds/B.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902162202
chihuahua,female,24,training_transfer,training,ps2,2,2,50,3,white,circle,sounds/V.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902164779
chihuahua,female,24,training_transfer,training,ps2,2,2,51,4,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902167362
chihuahua,female,24,training_transfer,training,ps2,2,2,52,2,white,circle,sounds/V.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902169969
chihuahua,female,24,training_transfer,training,ps2,2,2,53,3,white,circle,sounds/G.wav,0,,,,0,1,1,0,1,1,0,0,,,no,Studerende,,0,1554902172552
chihuahua,female,24,training_transfer,training,ps2,2,2,54,3,white,circle,sounds/P.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902175153
chihuahua,female,24,training_transfer,training,ps2,2,2,55,2,white,circle,sounds/P.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554902177743
chihuahua,female,24,training_transfer,training,ps2,2,2,56,3,white,circle,sounds/G.wav,0,,,,1,0,1,0,1,0,0,0,,,no,Studerende,,1,1554902180334
chihuahua,female,24,training_transfer,training,ps2,2,2,57,4,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902182915
chihuahua,female,24,training_transfer,training,ps2,2,2,58,4,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902185498
chihuahua,female,24,training_transfer,training,ps2,2,2,59,7,white,circle,sounds/V.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554902188081
chihuahua,female,24,training_transfer,training,ps2,2,2,60,4,white,circle,sounds/B.wav,0,,,,1,1,1,0,1,1,1,0,,,no,Studerende,,0,1554902190679
chihuahua,female,24,training_transfer,training,ps2,2,2,61,1,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902193265
chihuahua,female,24,training_transfer,training,ps2,2,2,62,4,white,circle,sounds/T.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902195857
chihuahua,female,24,training_transfer,training,ps2,2,2,1,1,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902225437
chihuahua,female,24,training_transfer,training,ps2,2,2,2,0,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902228017
chihuahua,female,24,training_transfer,training,ps2,2,2,3,7,white,circle,sounds/C.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902230603
chihuahua,female,24,training_transfer,training,ps2,2,2,4,6,white,circle,sounds/T.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902233195
chihuahua,female,24,training_transfer,training,ps2,2,2,5,0,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902235793
chihuahua,female,24,training_transfer,training,ps2,2,2,6,6,white,circle,sounds/T.wav,0,,,,1,1,1,1,1,1,1,0,,,no,Studerende,,1,1554902238408
chihuahua,female,24,training_transfer,training,ps2,2,2,7,5,white,circle,sounds/C.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554902241003
chihuahua,female,24,training_transfer,training,ps2,2,2,8,8,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902243587
chihuahua,female,24,training_transfer,training,ps2,2,2,9,4,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902246170
chihuahua,female,24,training_transfer,training,ps2,2,2,10,6,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902248756
chihuahua,female,24,training_transfer,training,ps2,2,2,11,6,white,circle,sounds/V.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902251360
chihuahua,female,24,training_transfer,training,ps2,2,2,12,6,white,circle,sounds/P.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902253958
chihuahua,female,24,training_transfer,training,ps2,2,2,13,2,white,circle,sounds/V.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902256559
chihuahua,female,24,training_transfer,training,ps2,2,2,14,8,white,circle,sounds/P.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902259159
chihuahua,female,24,training_transfer,training,ps2,2,2,15,4,white,circle,sounds/C.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902261763
chihuahua,female,24,training_transfer,training,ps2,2,2,16,8,white,circle,sounds/P.wav,0,,,,1,1,1,0,1,1,1,0,,,no,Studerende,,0,1554902264358
chihuahua,female,24,training_transfer,training,ps2,2,2,17,7,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902266941
chihuahua,female,24,training_transfer,training,ps2,2,2,18,8,white,circle,sounds/B.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554902269507
chihuahua,female,24,training_transfer,training,ps2,2,2,19,7,white,circle,sounds/C.wav,0,,,,1,0,1,0,1,1,1,0,,,no,Studerende,,1,1554902272122
chihuahua,female,24,training_transfer,training,ps2,2,2,20,7,white,circle,sounds/P.wav,0,,,,0,0,1,1,1,1,0,0,,,no,Studerende,,0,1554902274720
chihuahua,female,24,training_transfer,training,ps2,2,2,21,4,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902277309
chihuahua,female,24,training_transfer,training,ps2,2,2,22,1,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902279893
chihuahua,female,24,training_transfer,training,ps2,2,2,23,6,white,circle,sounds/V.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902282476
chihuahua,female,24,training_transfer,training,ps2,2,2,24,1,white,circle,sounds/E.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902285073
chihuahua,female,24,training_transfer,training,ps2,2,2,25,4,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902287643
chihuahua,female,24,training_transfer,training,ps2,2,2,26,4,white,circle,sounds/T.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902290226
chihuahua,female,24,training_transfer,training,ps2,2,2,27,6,white,circle,sounds/P.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902292809
chihuahua,female,24,training_transfer,training,ps2,2,2,28,3,white,circle,sounds/D.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902295393
chihuahua,female,24,training_transfer,training,ps2,2,2,29,5,white,circle,sounds/G.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902297976
chihuahua,female,24,training_transfer,training,ps2,2,2,30,1,white,circle,sounds/G.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554902300586
chihuahua,female,24,training_transfer,training,ps2,2,2,31,8,white,circle,sounds/T.wav,0,,,,0,0,1,0,1,0,1,0,,,no,Studerende,,1,1554902303175
chihuahua,female,24,training_transfer,training,ps2,2,2,32,5,white,circle,sounds/G.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902305773
chihuahua,female,24,training_transfer,training,ps2,2,2,33,8,white,circle,sounds/B.wav,0,,,,1,0,1,1,1,1,1,0,,,no,Studerende,,0,1554902308365
chihuahua,female,24,training_transfer,training,ps2,2,2,34,5,white,circle,sounds/E.wav,0,,,,1,0,1,1,1,0,0,0,,,no,Studerende,,0,1554902310945
chihuahua,female,24,training_transfer,training,ps2,2,2,35,6,white,circle,sounds/C.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902313528
chihuahua,female,24,training_transfer,training,ps2,2,2,36,3,white,circle,sounds/B.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902316112
chihuahua,female,24,training_transfer,training,ps2,2,2,37,8,white,circle,sounds/C.wav,0,,,,0,1,1,1,1,0,1,0,,,no,Studerende,,1,1554902318712
chihuahua,female,24,training_transfer,training,ps2,2,2,38,2,white,circle,sounds/V.wav,0,,,,0,0,1,1,1,0,1,0,,,no,Studerende,,0,1554902321296
chihuahua,female,24,training_transfer,training,ps2,2,2,39,3,white,circle,sounds/C.wav,0,,,,0,1,1,0,1,0,1,0,,,no,Studerende,,0,1554902323865
