id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,figure_target,figure_tested,sound_tested,position_target,color_target,position_tested,simulate,sound_response,timestamp,color_response,sound_target,position_score,sound_score,color_score,color_tested,position_response,figure_score,figure_response
and,female,18,training_transfer,training,ps2,2,2,22,7,white,circle,sounds/P.wav,Studerende,,0,1,1,,1,no,0,1555318393674,,0,0,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,23,0,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318396258,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,24,7,white,circle,sounds/T.wav,Studerende,,0,1,1,,1,no,0,1555318398852,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,25,3,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,1,1555318401459,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,26,8,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318404042,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,27,2,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,1,1555318406646,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,28,8,white,circle,sounds/V.wav,Studerende,,0,1,1,,1,no,0,1555318409247,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,29,4,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318411824,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,30,2,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,1,1555318414419,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,31,7,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318416994,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,32,3,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318419577,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,33,8,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318422161,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,34,8,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318424726,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,35,5,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,1,1555318427326,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,36,6,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318429896,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,37,6,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318432477,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,38,4,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318435063,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,39,6,white,circle,sounds/E.wav,Studerende,,0,1,1,,1,no,0,1555318437658,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,40,6,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318440247,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,41,8,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318442830,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,42,6,white,circle,sounds/V.wav,Studerende,,0,1,1,,1,no,1,1555318445443,,0,1,0,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,43,1,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318448029,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,44,6,white,circle,sounds/G.wav,Studerende,,0,1,1,,1,no,0,1555318450624,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,45,4,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318453198,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,46,0,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318455782,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,47,0,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318458365,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,48,0,white,circle,sounds/P.wav,Studerende,,0,1,1,,1,no,1,1555318460968,,1,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,49,4,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318463549,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,50,7,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318466132,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,51,0,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318468716,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,52,5,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318471299,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,53,8,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,1,1555318473897,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,54,2,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318476483,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,55,0,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318479049,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,56,4,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318481632,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,57,0,white,circle,sounds/V.wav,Studerende,,0,1,1,,1,no,1,1555318484251,,1,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,58,7,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,1,1555318486869,,1,0,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,59,7,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318489473,,0,0,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,60,7,white,circle,sounds/P.wav,Studerende,,0,1,1,,1,no,0,1555318492068,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,61,1,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318494651,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,62,6,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,1,1555318497252,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,1,6,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318531539,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,2,3,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318534123,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,3,6,white,circle,sounds/C.wav,Studerende,,0,1,1,,1,no,0,1555318536718,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,4,3,white,circle,sounds/D.wav,Studerende,,0,1,1,,1,no,0,1555318539327,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,5,8,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318541907,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,6,2,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,1,1555318544514,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,7,2,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318547092,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,8,8,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318549673,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,9,8,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,1,1555318552270,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,10,8,white,circle,sounds/P.wav,Studerende,,0,1,1,,1,no,0,1555318554862,,1,1,0,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,11,5,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318557425,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,12,1,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,1,1555318560026,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,13,8,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318562609,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,14,5,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318565192,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,15,5,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318567776,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,16,5,white,circle,sounds/D.wav,Studerende,,0,1,1,,1,no,1,1555318570407,,1,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,17,3,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318572977,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,18,5,white,circle,sounds/D.wav,Studerende,,0,1,1,,1,no,1,1555318575566,,1,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,19,6,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318578144,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,20,6,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318580730,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,21,4,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318583313,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,22,6,white,circle,sounds/G.wav,Studerende,,0,1,1,,1,no,1,1555318585923,,1,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,23,7,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318588495,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,24,6,white,circle,sounds/D.wav,Studerende,,0,1,1,,1,no,0,1555318591092,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,25,4,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318593685,,0,0,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,26,6,white,circle,sounds/G.wav,Studerende,,0,1,1,,1,no,0,1555318596288,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,27,6,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318598863,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,28,8,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,1,1555318601466,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,29,6,white,circle,sounds/G.wav,Studerende,,0,1,1,,1,no,0,1555318604064,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,30,6,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318606648,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,31,7,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318609231,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,32,1,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318611814,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,33,1,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318614421,,0,0,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,34,1,white,circle,sounds/V.wav,Studerende,,0,1,1,,1,no,0,1555318616998,,0,0,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,35,1,white,circle,sounds/G.wav,Studerende,,0,1,1,,1,no,0,1555318619590,,1,1,0,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,36,4,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318622165,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,37,1,white,circle,sounds/T.wav,Studerende,,0,1,1,,1,no,0,1555318624733,,0,0,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,38,5,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,1,1555318627314,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,39,8,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,1,1555318629916,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,40,2,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318632501,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,41,8,white,circle,sounds/P.wav,Studerende,,0,1,1,,1,no,0,1555318635093,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,42,7,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,1,1555318637680,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,43,0,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318640251,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,44,2,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318642835,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,45,3,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318645418,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,46,6,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318647987,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,47,6,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318650593,,0,0,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,48,3,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318653171,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,49,3,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318655754,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,50,0,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,1,1555318658358,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,51,6,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,1,1555318660959,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,52,0,white,circle,sounds/B.wav,Studerende,,0,1,1,,1,no,0,1555318663554,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,53,1,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,1,1555318666152,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,54,2,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318668738,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,55,7,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318671321,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,56,0,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,1,1555318673936,,1,0,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,57,6,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318676505,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,58,3,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318679074,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,59,1,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318681657,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,60,3,white,circle,sounds/E.wav,Studerende,,0,1,1,,1,no,0,1555318684264,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,61,6,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318686841,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,62,0,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318689424,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,1,8,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318724511,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,2,5,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318727094,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,3,5,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318729677,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,4,5,white,circle,sounds/V.wav,Studerende,,0,1,1,,1,no,1,1555318732296,,1,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,5,1,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318734879,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,6,7,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,1,1555318737480,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,7,4,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318740063,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,8,7,white,circle,sounds/C.wav,Studerende,,0,1,1,,1,no,0,1555318742655,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,9,1,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,1,1555318745247,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,10,4,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,1,1555318747848,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,11,8,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318750431,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,12,3,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318753015,,1,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,13,7,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318755598,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,14,2,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318758181,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,15,1,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318760750,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,16,2,white,circle,sounds/C.wav,Studerende,,0,1,1,,1,no,1,1555318763348,,0,1,0,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,17,6,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,1,1555318765954,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,18,2,white,circle,sounds/D.wav,Studerende,,0,1,1,,1,no,0,1555318768555,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,19,6,white,circle,sounds/C.wav,Studerende,,0,1,1,,1,no,1,1555318771150,,1,0,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,20,1,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318773734,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,21,0,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318776317,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,22,1,white,circle,sounds/E.wav,Studerende,,0,1,1,,1,no,0,1555318778920,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,23,0,white,circle,sounds/G.wav,Studerende,,0,1,1,,1,no,0,1555318781521,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,24,5,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,1,1555318784119,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,25,5,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318786702,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,26,3,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,1,1555318789298,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,27,0,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318791869,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,28,1,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,1,1555318794463,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,29,2,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318797036,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,30,1,white,circle,sounds/T.wav,Studerende,,0,1,1,,1,no,0,1555318799605,,0,0,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,31,3,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318802188,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,32,8,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,1,1555318804792,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,33,3,white,circle,sounds/P.wav,Studerende,,0,1,1,,1,no,1,1555318807401,,1,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,34,2,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318809987,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,35,4,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318812571,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,36,7,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318815154,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,37,4,white,circle,sounds/E.wav,Studerende,,0,1,1,,1,no,1,1555318817743,,1,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,38,4,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,1,1555318820338,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,39,3,white,circle,sounds/P.wav,Studerende,,0,1,0,,1,no,0,1555318822921,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,40,2,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318825508,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,41,3,white,circle,sounds/B.wav,Studerende,,0,1,1,,1,no,1,1555318828111,,0,1,0,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,42,1,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318830689,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,43,2,white,circle,sounds/D.wav,Studerende,,0,1,0,,1,no,0,1555318833274,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,44,6,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318835859,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,45,2,white,circle,sounds/T.wav,Studerende,,0,1,1,,1,no,0,1555318838450,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,46,2,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318841025,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,47,4,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,1,1555318843629,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,48,5,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,0,1555318846209,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,49,3,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318848793,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,50,8,white,circle,sounds/G.wav,Studerende,,0,1,0,,1,no,1,1555318851399,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,51,3,white,circle,sounds/B.wav,Studerende,,0,1,1,,1,no,0,1555318853985,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,52,6,white,circle,sounds/E.wav,Studerende,,0,1,0,,1,no,0,1555318856560,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,53,2,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,0,1555318859143,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,54,6,white,circle,sounds/E.wav,Studerende,,0,1,1,,1,no,0,1555318861727,,1,0,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,55,0,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,0,1555318864310,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,56,7,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318866893,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,57,0,white,circle,sounds/G.wav,Studerende,,0,1,1,,1,no,0,1555318869485,,0,1,1,,0,1,,
and,female,18,training_transfer,training,ps2,2,2,58,0,white,circle,sounds/T.wav,Studerende,,0,1,0,,1,no,1,1555318872069,,0,1,0,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,59,3,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,0,1555318874646,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,60,1,white,circle,sounds/B.wav,Studerende,,0,1,0,,1,no,0,1555318877230,,0,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,61,4,white,circle,sounds/V.wav,Studerende,,0,1,0,,1,no,1,1555318879830,,1,1,1,,0,0,,
and,female,18,training_transfer,training,ps2,2,2,62,0,white,circle,sounds/C.wav,Studerende,,0,1,0,,1,no,1,1555318882425,,0,1,0,,0,0,,
and,female,18,training_transfer,posttest,pc2,2,2,1,4,darkorange,circle,,Studerende,,0,0,0,0,1,no,,1555318935785,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,2,2,white,circle,,Studerende,,0,0,0,0,1,no,,1555318938388,1,,1,,0,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,3,4,blue,circle,,Studerende,,0,0,1,0,1,no,,1555318940986,0,,1,,1,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,4,6,blue,circle,,Studerende,,0,0,0,0,1,no,,1555318943569,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,5,7,blue,circle,,Studerende,,0,0,0,1,1,no,,1555318946173,1,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,6,8,darkorange,circle,,Studerende,,0,0,0,0,1,no,,1555318948754,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,7,2,red,circle,,Studerende,,0,0,0,0,1,no,,1555318951337,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,8,8,yellow,circle,,Studerende,,0,0,1,0,1,no,,1555318953929,0,,1,,1,1,1,,
and,female,18,training_transfer,posttest,pc2,2,2,9,8,red,circle,,Studerende,,0,0,0,1,1,no,,1555318956515,1,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,10,3,blue,circle,,Studerende,,0,0,0,0,1,no,,1555318959087,0,,1,,1,1,0,,
and,female,18,training_transfer,posttest,pc2,2,2,11,8,yellow,circle,,Studerende,,0,0,1,0,1,no,,1555318961682,0,,1,,1,1,1,,
