id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,sound_response,timestamp,color_response,position_response,position_target,figure_score,sound_score,color_score,sound_target,simulate,figure_target,color_target,position_tested,sound_tested,position_score,occupation,figure_response,color_tested
delfin,male,26,training_train,pretest,pc2,2,2,55,8,white,circle,,0,,1555251059475,0,0,0,,,1,,no,,0,1,0,1,I arbejde,,1
delfin,male,26,training_train,pretest,pc2,2,2,56,5,green,circle,,0,,1555251062056,0,0,0,,,1,,no,,0,1,0,1,I arbejde,,1
delfin,male,26,training_train,pretest,pc2,2,2,57,8,dimgray,circle,,0,,1555251064662,0,1,1,,,1,,no,,0,1,0,1,I arbejde,,1
delfin,male,26,training_train,pretest,pc2,2,2,58,5,white,circle,,0,,1555251067251,1,0,1,,,0,,no,,0,1,0,0,I arbejde,,1
delfin,male,26,training_train,pretest,pc2,2,2,59,7,dimgray,circle,,0,,1555251069835,0,1,0,,,0,,no,,1,1,0,0,I arbejde,,1
delfin,male,26,training_train,pretest,pc2,2,2,60,5,darkorange,circle,,0,,1555251072429,0,1,1,,,1,,no,,0,1,0,1,I arbejde,,1
delfin,male,26,training_train,pretest,pc2,2,2,61,7,darkorange,circle,,0,,1555251075022,0,1,1,,,1,,no,,0,1,0,1,I arbejde,,1
delfin,male,26,training_train,pretest,pc2,2,2,62,6,white,circle,,0,,1555251077594,0,0,0,,,1,,no,,0,1,0,1,I arbejde,,1
delfin,male,26,training_train,pretest,fc2,2,2,1,4,dimgray,square,,1,,1555251087178,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,2,4,red,square,,1,,1555251089744,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,3,4,dimgray,square,,1,,1555251092350,1,,,1,,1,,no,1,1,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,4,4,white,circle,,1,,1555251094928,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,5,4,dimgray,star,,1,,1555251097518,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,6,4,red,triangle,,1,,1555251100115,0,,,0,,1,,no,0,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,7,4,white,star,,1,,1555251102711,1,,,0,,0,,no,1,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,8,4,green,triangle,,1,,1555251105296,0,,,0,,1,,no,1,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,9,4,white,triangle,,1,,1555251107879,0,,,1,,0,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,10,4,green,star,,1,,1555251110483,0,,,0,,0,,no,0,1,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,11,4,green,triangle,,1,,1555251113074,0,,,1,,1,,no,1,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,12,4,green,triangle,,1,,1555251115669,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,13,4,green,circle,,1,,1555251118247,0,,,1,,0,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,14,4,blue,triangle,,1,,1555251120816,0,,,0,,1,,no,1,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,15,4,red,star,,1,,1555251123399,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,16,4,red,star,,1,,1555251125983,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,17,4,yellow,star,,1,,1555251128549,0,,,0,,1,,no,1,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,18,4,darkorange,square,,1,,1555251131141,0,,,0,,1,,no,0,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,19,4,red,circle,,1,,1555251133715,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,20,4,white,square,,1,,1555251136304,0,,,1,,1,,no,1,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,21,4,white,triangle,,1,,1555251138868,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,22,4,red,triangle,,1,,1555251141471,0,,,0,,1,,no,0,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,23,4,green,star,,1,,1555251144048,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,24,4,red,triangle,,1,,1555251146626,0,,,1,,0,,no,1,1,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,25,4,yellow,star,,1,,1555251149201,0,,,0,,1,,no,1,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,26,4,green,star,,1,,1555251151784,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,27,4,blue,star,,1,,1555251154379,0,,,1,,1,,no,1,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,28,4,blue,triangle,,1,,1555251156974,1,,,1,,0,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,29,4,white,triangle,,1,,1555251159537,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,30,4,white,circle,,1,,1555251162121,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,31,4,white,square,,1,,1555251164720,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,32,4,white,square,,1,,1555251167310,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,33,4,dimgray,square,,1,,1555251169908,0,,,1,,1,,no,1,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,34,4,yellow,square,,1,,1555251172509,0,,,1,,1,,no,1,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,35,4,blue,triangle,,1,,1555251175087,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,36,4,green,circle,,1,,1555251177673,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,37,4,dimgray,square,,1,,1555251180262,0,,,0,,1,,no,0,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,38,4,green,square,,1,,1555251182860,0,,,0,,0,,no,0,1,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,39,4,yellow,star,,1,,1555251185440,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,40,4,blue,triangle,,1,,1555251188024,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,41,4,darkorange,square,,1,,1555251190607,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,42,4,dimgray,square,,1,,1555251193190,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,43,4,darkorange,star,,1,,1555251195773,0,,,1,,0,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,44,4,darkorange,circle,,1,,1555251198374,1,,,1,,0,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,45,4,darkorange,square,,1,,1555251200978,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,46,4,red,triangle,,1,,1555251203558,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,47,4,red,square,,1,,1555251206174,1,,,1,,0,,no,1,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,48,4,blue,triangle,,1,,1555251208763,0,,,1,,1,,no,1,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,49,4,red,circle,,1,,1555251211349,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,50,4,dimgray,square,,1,,1555251213927,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,51,4,darkorange,star,,1,,1555251216510,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,52,4,dimgray,triangle,,1,,1555251219102,0,,,0,,0,,no,0,1,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,53,4,white,triangle,,1,,1555251221694,0,,,0,,1,,no,0,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,54,4,dimgray,circle,,1,,1555251224269,1,,,1,,1,,no,0,1,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,55,4,yellow,circle,,1,,1555251226864,0,,,0,,1,,no,0,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,56,4,blue,star,,1,,1555251229444,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,57,4,white,circle,,1,,1555251232027,0,,,0,,1,,no,1,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,58,4,darkorange,circle,,1,,1555251234628,0,,,0,,1,,no,0,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,59,4,dimgray,triangle,,1,,1555251237223,1,,,1,,0,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,60,4,white,star,,1,,1555251239803,0,,,0,,1,,no,0,0,0,0,,I arbejde,1,1
delfin,male,26,training_train,pretest,fc2,2,2,61,4,red,square,,1,,1555251242378,0,,,1,,1,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,fc2,2,2,62,4,green,square,,1,,1555251244970,1,,,1,,0,,no,0,0,0,0,,I arbejde,0,1
delfin,male,26,training_train,pretest,pcs1,3,1,1,4,yellow,circle,sounds/V.wav,0,0,1555251268381,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,2,3,red,circle,sounds/V.wav,0,1,1555251271985,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,3,8,dimgray,circle,sounds/G.wav,0,0,1555251275581,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,4,0,white,circle,sounds/D.wav,0,0,1555251279183,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,5,5,green,circle,sounds/T.wav,0,0,1555251282765,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,6,5,green,circle,sounds/V.wav,0,0,1555251286393,1,1,1,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,7,5,yellow,circle,sounds/T.wav,0,0,1555251290004,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,8,7,yellow,circle,sounds/G.wav,0,0,1555251293600,0,0,0,,1,0,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,9,3,yellow,circle,sounds/T.wav,0,0,1555251297194,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,10,4,darkorange,circle,sounds/B.wav,0,0,1555251300807,0,1,0,,1,1,0,no,,0,1,1,0,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,11,4,dimgray,circle,sounds/B.wav,0,1,1555251304427,0,1,1,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,12,4,darkorange,circle,sounds/G.wav,0,0,1555251308061,1,1,1,,1,0,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,13,5,red,circle,sounds/B.wav,0,0,1555251311652,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,14,3,red,circle,sounds/B.wav,0,1,1555251315282,1,0,0,,1,1,1,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,15,3,yellow,circle,sounds/T.wav,0,0,1555251318888,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,16,3,dimgray,circle,sounds/T.wav,0,0,1555251322487,0,1,1,,0,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,17,8,darkorange,circle,sounds/G.wav,0,0,1555251326087,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,18,5,red,circle,sounds/B.wav,0,0,1555251329671,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,19,4,blue,circle,sounds/C.wav,0,0,1555251333271,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,20,3,darkorange,circle,sounds/D.wav,0,0,1555251336873,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,21,1,yellow,circle,sounds/D.wav,0,1,1555251340481,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,22,8,dimgray,circle,sounds/E.wav,0,0,1555251344074,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,23,4,green,circle,sounds/D.wav,0,0,1555251347673,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,24,2,red,circle,sounds/D.wav,0,1,1555251351281,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,25,8,green,circle,sounds/G.wav,0,0,1555251354875,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,26,0,yellow,circle,sounds/G.wav,0,0,1555251358457,0,0,0,,0,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,27,2,blue,circle,sounds/G.wav,0,1,1555251362068,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,28,5,dimgray,circle,sounds/P.wav,0,0,1555251365657,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,29,3,yellow,circle,sounds/T.wav,0,0,1555251369243,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,30,7,green,circle,sounds/C.wav,0,0,1555251372842,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,31,1,green,circle,sounds/B.wav,0,0,1555251376427,0,0,0,,1,0,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,32,5,dimgray,circle,sounds/D.wav,0,0,1555251380019,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,33,6,dimgray,circle,sounds/D.wav,0,0,1555251383643,1,1,0,,0,1,1,no,,1,1,1,0,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,34,1,white,circle,sounds/D.wav,0,1,1555251387259,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,35,1,white,circle,sounds/V.wav,0,0,1555251390844,0,0,1,,1,0,0,no,,1,1,1,0,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,36,8,darkorange,circle,sounds/D.wav,0,0,1555251394446,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,37,8,green,circle,sounds/C.wav,0,0,1555251398051,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,38,6,dimgray,circle,sounds/E.wav,0,0,1555251401645,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,39,6,dimgray,circle,sounds/V.wav,0,0,1555251405267,1,1,1,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,40,7,green,circle,sounds/B.wav,0,0,1555251408864,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,41,7,blue,circle,sounds/P.wav,0,0,1555251412475,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,42,0,blue,circle,sounds/P.wav,0,1,1555251416094,1,0,0,,1,1,1,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,43,1,blue,circle,sounds/V.wav,0,0,1555251419691,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,44,7,yellow,circle,sounds/V.wav,0,1,1555251423293,0,0,0,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,45,1,green,circle,sounds/E.wav,0,0,1555251426883,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,46,5,green,circle,sounds/D.wav,0,0,1555251430497,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,47,3,red,circle,sounds/B.wav,0,1,1555251434105,0,0,0,,0,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,48,5,dimgray,circle,sounds/T.wav,0,0,1555251437701,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,49,1,green,circle,sounds/G.wav,0,0,1555251441301,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,50,1,green,circle,sounds/G.wav,0,1,1555251444943,1,1,1,,1,1,1,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,51,1,white,circle,sounds/G.wav,0,1,1555251448569,0,1,1,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,52,3,white,circle,sounds/D.wav,0,0,1555251452177,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,53,3,darkorange,circle,sounds/T.wav,0,0,1555251455785,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,54,4,darkorange,circle,sounds/D.wav,0,0,1555251459407,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,55,1,dimgray,circle,sounds/V.wav,0,0,1555251463004,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,56,1,yellow,circle,sounds/E.wav,0,0,1555251466626,0,1,1,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,57,1,darkorange,circle,sounds/E.wav,0,1,1555251470249,0,1,1,,1,1,1,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,58,6,darkorange,circle,sounds/P.wav,0,0,1555251473857,1,0,0,,1,1,0,no,,1,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,59,8,blue,circle,sounds/V.wav,0,0,1555251477456,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,60,5,yellow,circle,sounds/T.wav,0,0,1555251481055,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,pcs1,3,1,61,2,red,circle,sounds/G.wav,0,0,1555251484640,0,0,0,,1,1,0,no,,0,1,1,1,I arbejde,,1
delfin,male,26,training_train,pretest,fcs1,3,1,1,4,darkorange,square,sounds/B.wav,1,0,1555251500673,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,2,4,darkorange,square,sounds/B.wav,1,1,1555251504319,1,,,1,1,1,1,no,1,1,0,1,,I arbejde,1,1
delfin,male,26,training_train,pretest,fcs1,3,1,3,4,yellow,triangle,sounds/E.wav,1,0,1555251507907,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,4,4,dimgray,square,sounds/E.wav,1,1,1555251511529,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,5,4,darkorange,square,sounds/E.wav,1,1,1555251515146,0,,,1,1,1,1,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,pretest,fcs1,3,1,6,4,darkorange,square,sounds/G.wav,1,0,1555251518765,1,,,1,1,1,0,no,1,1,0,1,,I arbejde,1,1
delfin,male,26,training_train,pretest,fcs1,3,1,7,4,white,star,sounds/G.wav,1,1,1555251522376,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,8,4,dimgray,circle,sounds/T.wav,1,0,1555251525976,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,9,4,dimgray,triangle,sounds/T.wav,1,1,1555251529618,1,,,1,1,1,1,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,10,4,red,triangle,sounds/P.wav,1,0,1555251533221,0,,,1,1,1,0,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,pretest,fcs1,3,1,11,4,white,star,sounds/C.wav,1,0,1555251536811,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,12,4,yellow,triangle,sounds/P.wav,1,0,1555251540413,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,13,4,dimgray,circle,sounds/P.wav,1,1,1555251544036,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,14,4,dimgray,circle,sounds/E.wav,1,0,1555251547652,1,,,1,1,1,0,no,1,1,0,1,,I arbejde,1,1
delfin,male,26,training_train,pretest,fcs1,3,1,15,4,darkorange,star,sounds/E.wav,1,1,1555251551237,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,16,4,darkorange,star,sounds/E.wav,1,1,1555251554874,1,,,1,1,1,1,no,1,1,0,1,,I arbejde,1,1
delfin,male,26,training_train,pretest,fcs1,3,1,17,4,darkorange,circle,sounds/B.wav,1,0,1555251558479,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,18,4,green,circle,sounds/D.wav,1,0,1555251562113,1,,,1,1,0,0,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,pretest,fcs1,3,1,19,4,green,star,sounds/G.wav,1,0,1555251565733,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,20,4,blue,circle,sounds/G.wav,1,1,1555251569332,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,21,4,darkorange,star,sounds/B.wav,1,0,1555251572931,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,22,4,red,circle,sounds/E.wav,1,0,1555251576516,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,23,4,blue,triangle,sounds/B.wav,1,0,1555251580115,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,24,4,yellow,circle,sounds/E.wav,1,0,1555251583717,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,25,4,yellow,star,sounds/C.wav,1,0,1555251587334,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,26,4,yellow,circle,sounds/C.wav,1,0,1555251590934,0,,,1,0,0,1,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,27,4,darkorange,circle,sounds/V.wav,1,0,1555251594553,0,,,1,1,1,0,no,1,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,pretest,fcs1,3,1,28,4,darkorange,square,sounds/P.wav,1,0,1555251598161,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,29,4,yellow,circle,sounds/V.wav,1,0,1555251601772,0,,,0,1,1,0,no,0,0,0,1,,I arbejde,1,1
delfin,male,26,training_train,pretest,fcs1,3,1,30,4,yellow,star,sounds/E.wav,1,0,1555251605374,1,,,1,1,1,0,no,0,1,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,31,4,green,square,sounds/G.wav,1,0,1555251608970,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,32,4,blue,circle,sounds/P.wav,1,0,1555251612570,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,33,4,red,square,sounds/D.wav,1,0,1555251616172,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,34,4,green,star,sounds/T.wav,1,0,1555251619789,1,,,1,1,0,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,35,4,blue,circle,sounds/T.wav,1,1,1555251623394,0,,,1,1,1,1,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,36,4,darkorange,square,sounds/V.wav,1,0,1555251626990,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
delfin,male,26,training_train,pretest,fcs1,3,1,37,4,white,circle,sounds/G.wav,1,0,1555251630589,0,,,1,1,1,0,no,0,0,0,1,,I arbejde,0,1
