id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,color_tested,sound_target,simulate,position_response,figure_score,occupation,sound_tested,color_response,color_score,timestamp,figure_target,position_target,sound_score,figure_tested,position_score,figure_response,color_target,sound_response
odder,female,26,training_transfer,training,ps2,2,2,16,8,white,circle,sounds/B.wav,1,0,0,no,1,,Studerende,1,,,1555352609424,,0,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,17,8,white,circle,sounds/P.wav,1,0,0,no,1,,Studerende,1,,,1555352612008,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,18,8,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352614600,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,19,2,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352617168,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,20,8,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352619737,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,21,6,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352622320,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,22,8,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352624904,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,23,6,white,circle,sounds/D.wav,1,0,1,no,1,,Studerende,1,,,1555352627510,,1,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,24,5,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352630091,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,25,0,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352632659,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,26,5,white,circle,sounds/T.wav,1,0,0,no,1,,Studerende,1,,,1555352635251,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,27,3,white,circle,sounds/V.wav,1,0,1,no,0,,Studerende,1,,,1555352637864,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,28,5,white,circle,sounds/T.wav,1,0,1,no,1,,Studerende,1,,,1555352640470,,1,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,29,1,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352643048,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,30,3,white,circle,sounds/C.wav,1,0,0,no,1,,Studerende,1,,,1555352645631,,0,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,31,2,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352648200,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,32,2,white,circle,sounds/T.wav,1,0,0,no,1,,Studerende,1,,,1555352650795,,0,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,33,0,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352653369,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,34,3,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352655935,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,35,1,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352658504,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,36,3,white,circle,sounds/B.wav,1,0,0,no,1,,Studerende,1,,,1555352661113,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,37,2,white,circle,sounds/T.wav,1,0,1,no,0,,Studerende,1,,,1555352663710,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,38,6,white,circle,sounds/B.wav,1,0,1,no,1,,Studerende,1,,,1555352666312,,0,1,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,39,8,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352668892,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,40,6,white,circle,sounds/B.wav,1,0,1,no,0,,Studerende,1,,,1555352671461,,1,0,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,41,3,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352674030,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,42,3,white,circle,sounds/E.wav,1,0,0,no,1,,Studerende,1,,,1555352676616,,0,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,43,8,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352679202,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,44,3,white,circle,sounds/E.wav,1,0,1,no,1,,Studerende,1,,,1555352681794,,1,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,45,0,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352684369,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,46,6,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352686938,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,47,6,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352689504,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,48,6,white,circle,sounds/V.wav,1,0,0,no,1,,Studerende,1,,,1555352692104,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,49,5,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352694693,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,50,3,white,circle,sounds/V.wav,1,0,1,no,0,,Studerende,1,,,1555352697303,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,51,1,white,circle,sounds/V.wav,1,0,1,no,0,,Studerende,1,,,1555352699901,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,52,8,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352702478,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,53,7,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352705047,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,54,3,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352707613,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,55,7,white,circle,sounds/E.wav,1,0,0,no,1,,Studerende,1,,,1555352710203,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,56,0,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352712782,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,57,5,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352715351,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,58,2,white,circle,sounds/C.wav,1,0,1,no,0,,Studerende,1,,,1555352717943,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,59,2,white,circle,sounds/G.wav,1,0,0,no,1,,Studerende,1,,,1555352720552,,0,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,60,8,white,circle,sounds/C.wav,1,0,1,no,0,,Studerende,1,,,1555352723121,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,61,0,white,circle,sounds/G.wav,1,0,1,no,0,,Studerende,1,,,1555352725705,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,62,6,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352728289,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,1,3,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352759929,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,2,4,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352762509,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,3,6,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352765081,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,4,0,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352767650,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,5,6,white,circle,sounds/P.wav,1,0,1,no,1,,Studerende,1,,,1555352770251,,1,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,6,7,white,circle,sounds/C.wav,1,0,1,no,0,,Studerende,1,,,1555352772846,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,7,4,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352775435,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,8,3,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352778004,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,9,5,white,circle,sounds/E.wav,1,0,1,no,0,,Studerende,1,,,1555352780594,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,10,1,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352783174,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,11,4,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352785760,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,12,8,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352788326,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,13,5,white,circle,sounds/B.wav,1,0,1,no,0,,Studerende,1,,,1555352790921,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,14,8,white,circle,sounds/B.wav,1,0,0,no,1,,Studerende,1,,,1555352793513,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,15,5,white,circle,sounds/D.wav,1,0,0,no,1,,Studerende,1,,,1555352796105,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,16,7,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352798683,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,17,5,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352801269,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,18,3,white,circle,sounds/E.wav,1,0,1,no,0,,Studerende,1,,,1555352803835,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,19,2,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352806404,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,20,7,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352808987,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,21,1,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352811556,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,22,3,white,circle,sounds/E.wav,1,0,0,no,1,,Studerende,1,,,1555352814160,,0,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,23,2,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352816757,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,24,7,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352819326,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,25,2,white,circle,sounds/G.wav,1,0,0,no,1,,Studerende,1,,,1555352821927,,1,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,26,2,white,circle,sounds/B.wav,1,0,0,no,1,,Studerende,1,,,1555352824507,,0,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,27,1,white,circle,sounds/G.wav,1,0,1,no,0,,Studerende,1,,,1555352827108,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,28,7,white,circle,sounds/C.wav,1,0,0,no,1,,Studerende,1,,,1555352829709,,0,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,29,2,white,circle,sounds/C.wav,1,0,0,no,1,,Studerende,1,,,1555352832336,,0,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,30,7,white,circle,sounds/D.wav,1,0,0,no,1,,Studerende,1,,,1555352834960,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,31,2,white,circle,sounds/B.wav,1,0,0,no,1,,Studerende,1,,,1555352837575,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,32,8,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352840193,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,33,4,white,circle,sounds/D.wav,1,0,0,no,1,,Studerende,1,,,1555352842738,,0,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,34,5,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352845307,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,35,4,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352847891,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,36,5,white,circle,sounds/V.wav,1,0,1,no,0,,Studerende,1,,,1555352850459,,1,0,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,37,0,white,circle,sounds/G.wav,1,0,1,no,0,,Studerende,1,,,1555352853043,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,38,7,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352855628,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,39,3,white,circle,sounds/G.wav,1,0,1,no,0,,Studerende,1,,,1555352858224,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,40,4,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352860798,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,41,1,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352863402,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,42,4,white,circle,sounds/B.wav,1,0,1,no,1,,Studerende,1,,,1555352866011,,1,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,43,1,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352868600,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,44,1,white,circle,sounds/B.wav,1,0,1,no,0,,Studerende,1,,,1555352871169,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,45,1,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352873735,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,46,1,white,circle,sounds/V.wav,1,0,0,no,1,,Studerende,1,,,1555352876347,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,47,8,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352878939,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,48,0,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352881529,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,49,5,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352884109,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,50,7,white,circle,sounds/G.wav,1,0,1,no,0,,Studerende,1,,,1555352886678,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,51,3,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555352889261,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,52,6,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352891829,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,53,8,white,circle,sounds/C.wav,1,0,1,no,0,,Studerende,1,,,1555352894419,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,54,8,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352896998,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,55,5,white,circle,sounds/G.wav,1,0,0,no,1,,Studerende,1,,,1555352899533,,0,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,56,3,white,circle,sounds/D.wav,1,0,1,no,0,,Studerende,1,,,1555352902114,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,57,6,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352904706,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,58,0,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555352907304,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,59,6,white,circle,sounds/D.wav,1,0,1,no,1,,Studerende,1,,,1555352909895,,1,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,60,0,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352912472,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,61,7,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352915042,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,62,5,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555352917625,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,1,8,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352933201,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,2,0,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352935787,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,3,5,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352938365,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,4,0,white,circle,sounds/D.wav,1,0,0,no,1,,Studerende,1,,,1555352940973,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,5,5,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352943575,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,6,7,white,circle,sounds/D.wav,1,0,1,no,0,,Studerende,1,,,1555352946157,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,7,4,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352948764,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,8,8,white,circle,sounds/D.wav,1,0,1,no,0,,Studerende,1,,,1555352951385,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,9,3,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352953960,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,10,8,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352956570,,1,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,11,3,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555352959147,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,12,4,white,circle,sounds/P.wav,1,0,1,no,0,,Studerende,1,,,1555352961733,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,13,4,white,circle,sounds/C.wav,1,0,0,no,1,,Studerende,1,,,1555352964330,,0,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,14,4,white,circle,sounds/T.wav,1,0,0,no,1,,Studerende,1,,,1555352966932,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,15,4,white,circle,sounds/C.wav,1,0,1,no,0,,Studerende,1,,,1555352969517,,1,1,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,16,8,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352972087,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,17,4,white,circle,sounds/V.wav,1,0,0,no,1,,Studerende,1,,,1555352974667,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,18,6,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555352977274,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,19,4,white,circle,sounds/T.wav,1,0,0,no,1,,Studerende,1,,,1555352979883,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,20,2,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555352982478,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,21,0,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352985079,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,22,6,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555352987662,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,23,5,white,circle,sounds/G.wav,1,0,1,no,0,,Studerende,1,,,1555352990263,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,24,2,white,circle,sounds/G.wav,1,0,0,no,0,,Studerende,1,,,1555352992832,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,25,6,white,circle,sounds/E.wav,1,0,0,no,1,,Studerende,1,,,1555352995435,,0,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,26,6,white,circle,sounds/G.wav,1,0,1,no,1,,Studerende,1,,,1555352997984,,0,1,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,27,4,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555353000570,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,28,1,white,circle,sounds/G.wav,1,0,1,no,0,,Studerende,1,,,1555353003173,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,29,7,white,circle,sounds/P.wav,1,0,1,no,0,,Studerende,1,,,1555353005788,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,30,4,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555353008372,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,31,0,white,circle,sounds/E.wav,1,0,0,no,1,,Studerende,1,,,1555353010903,,0,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,32,8,white,circle,sounds/G.wav,1,0,0,no,1,,Studerende,1,,,1555353013510,,0,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,33,0,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555353016093,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,34,3,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555353018679,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,35,1,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555353021305,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,36,3,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555353023880,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,37,7,white,circle,sounds/T.wav,1,0,0,no,0,,Studerende,1,,,1555353026464,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,38,4,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555353029032,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,39,1,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555353031601,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,40,2,white,circle,sounds/B.wav,1,0,1,no,0,,Studerende,1,,,1555353034208,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,41,2,white,circle,sounds/B.wav,1,0,1,no,0,,Studerende,1,,,1555353036802,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,42,2,white,circle,sounds/T.wav,1,0,0,no,1,,Studerende,1,,,1555353039412,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,43,3,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555353041990,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,44,7,white,circle,sounds/B.wav,1,0,0,no,0,,Studerende,1,,,1555353044587,,0,0,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,45,8,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555353047177,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,46,7,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555353049798,,1,0,0,0,,,1
odder,female,26,training_transfer,training,ps2,2,2,47,5,white,circle,sounds/D.wav,1,0,1,no,0,,Studerende,1,,,1555353052387,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,48,7,white,circle,sounds/D.wav,1,0,1,no,1,,Studerende,1,,,1555353054993,,1,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,49,6,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555353057579,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,50,5,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555353060148,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,51,5,white,circle,sounds/P.wav,1,0,0,no,1,,Studerende,1,,,1555353062758,,0,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,52,5,white,circle,sounds/D.wav,1,0,0,no,1,,Studerende,1,,,1555353065364,,1,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,53,1,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555353067953,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,54,1,white,circle,sounds/D.wav,1,0,1,no,0,,Studerende,1,,,1555353070522,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,55,8,white,circle,sounds/E.wav,1,0,1,no,0,,Studerende,1,,,1555353073105,,0,0,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,56,5,white,circle,sounds/V.wav,1,0,0,no,0,,Studerende,1,,,1555353075692,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,57,5,white,circle,sounds/G.wav,1,0,0,no,1,,Studerende,1,,,1555353078313,,0,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,58,3,white,circle,sounds/V.wav,1,0,1,no,0,,Studerende,1,,,1555353080934,,0,1,0,1,,,1
odder,female,26,training_transfer,training,ps2,2,2,59,8,white,circle,sounds/P.wav,1,0,0,no,0,,Studerende,1,,,1555353083528,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,60,5,white,circle,sounds/E.wav,1,0,0,no,0,,Studerende,1,,,1555353086112,,0,1,0,1,,,0
odder,female,26,training_transfer,training,ps2,2,2,61,8,white,circle,sounds/C.wav,1,0,0,no,0,,Studerende,1,,,1555353088695,,1,1,0,0,,,0
odder,female,26,training_transfer,training,ps2,2,2,62,1,white,circle,sounds/D.wav,1,0,0,no,0,,Studerende,1,,,1555353091281,,0,1,0,1,,,0
odder,female,26,training_transfer,posttest,pc2,2,2,1,1,blue,circle,,1,1,,no,0,,Studerende,0,0,1,1555353195650,,0,,0,1,,0,
odder,female,26,training_transfer,posttest,pc2,2,2,2,7,darkorange,circle,,1,1,,no,0,,Studerende,0,0,1,1555353198219,,0,,0,1,,0,
